Frm,Track,xc,yc,w,h,Velocity(kmph),,
1899,149,271,931,242,102,21.23011432,,
1899,131,2942,924,95,40,35.88986156,,
1899,4,2368,384,84,48,1.077017136,,
1899,141,1298,1072,205,94,20.44588488,,
1899,8,2506,632,77,68,1.854058404,,
1899,10,2671,649,87,57,2.145753816,,
1899,146,2422,1671,197,101,41.94696139,,
1899,15,3618,620,113,46,1.053810065,,
1899,153,3346,210,78,68,3.545714779,,
1899,152,893,1154,90,34,29.46678034,,
1899,148,1282,728,50,46,8.283482967,,
1899,142,2198,358,30,26,4.010026386,,
1899,7,2808,635,82,58,0.745434923,,
1899,9,2413,510,69,64,5.362126573,,
1899,140,2288,964,90,35,43.5111278,,
1899,5,2470,394,86,48,0.34095349,,
1899,151,2167,264,30,45,3.807325501,,
1899,143,1410,901,225,100,42.10195189,,
1899,150,3229,1752,312,134,35.56087878,,
1900,12,3475,1884,175,93,3.95950943,,
1900,132,3803,864,74,100,19.86133077,,
1900,125,2836,865,89,37,28.55127449,,
1900,147,903,1031,85,34,34.35142405,,
1900,6,2455,446,85,50,1.073864567,,
1900,103,2590,672,48,80,0.386419279,,
1900,137,1891,1103,385,144,31.64113634,,
1900,149,277,930,242,103,20.83671727,,
1900,131,2955,923,95,40,36.1774953,,
1900,4,2368,384,84,47,0.898338816,,
1900,141,1304,1073,204,93,19.98009842,,
1900,8,2506,632,77,68,1.610272693,,
1900,10,2671,649,88,56,1.871958387,,
1900,146,2408,1671,197,101,41.86826874,,
1900,15,3618,621,115,48,1.339278112,,
1900,153,3346,209,78,71,3.52500856,,
1900,152,904,1152,92,35,30.0139857,,
1900,148,1282,729,53,39,7.394476004,,
1900,142,2200,358,29,25,4.265500966,,
1900,7,2808,635,82,59,0.616330336,,
1900,9,2412,509,67,63,5.272610024,,
1900,140,2302,964,91,36,43.11558795,,
1900,5,2470,394,85,47,0.275042816,,
1900,151,2167,263,30,46,3.549783441,,
1900,143,1425,900,225,101,42.52538054,,
1900,150,3217,1755,314,137,35.51372555,,
1901,12,3474,1883,176,93,4.05102948,,
1901,132,3810,865,59,100,19.08352124,,
1901,125,2846,865,89,36,28.61972292,,
1901,147,917,1027,92,39,35.72016004,,
1901,6,2454,446,85,50,1.385930951,,
1901,103,2590,672,48,79,0.305354843,,
1901,137,1900,1102,384,144,30.85863386,,
1901,149,283,929,243,104,20.46206885,,
1901,131,2966,922,96,40,35.48968556,,
1901,4,2368,384,84,47,0.735803564,,
1901,141,1311,1073,202,94,19.99691869,,
1901,8,2505,632,76,68,1.861844584,,
1901,10,2671,649,88,56,1.615597798,,
1901,146,2393,1672,196,101,42.28140007,,
1901,15,3618,621,116,49,1.121991108,,
1901,153,3346,209,77,71,2.849644401,,
1901,152,913,1152,91,34,28.88619324,,
1901,148,1281,728,54,36,6.784235415,,
1901,142,2200,360,29,26,4.501954901,,
1901,7,2808,635,83,59,0.499372936,,
1901,9,2410,508,63,61,5.574483514,,
1901,140,2318,965,93,36,43.72359955,,
1901,5,2469,394,86,47,0.694918182,,
1901,151,2165,260,30,41,4.57402197,,
1901,143,1439,900,224,102,42.40283443,,
1901,150,3206,1756,311,136,34.8474299,,
1902,12,3475,1883,175,94,3.930095361,,
1902,132,3817,865,45,100,18.42187574,,
1902,125,2856,865,89,37,28.68439579,,
1902,147,929,1026,90,39,35.75598273,,
1902,6,2454,447,85,49,1.669181402,,
1902,103,2590,672,48,79,0.23312086,,
1902,137,1910,1102,384,144,30.59121382,,
1902,149,290,928,242,104,20.58214102,,
1902,131,2979,922,97,40,35.8023625,,
1902,4,2368,384,84,47,0.58915227,,
1902,141,1318,1073,203,93,20.01675314,,
1902,8,2505,632,76,68,1.608533492,,
1902,10,2671,649,87,56,1.377583411,,
1902,146,2379,1672,196,101,42.15384612,,
1902,15,3618,621,116,48,0.923899962,,
1902,153,3346,209,77,70,2.288196334,,
1902,152,925,1150,95,36,30.15775409,,
1902,148,1281,727,54,35,6.036548005,,
1902,142,2201,361,28,26,4.438438813,,
1902,7,2808,635,82,59,0.39428896,,
1902,9,2408,507,58,58,5.840547382,,
1902,140,2333,965,92,37,43.78145759,,
1902,5,2469,394,86,47,0.599432403,,
1902,151,2164,257,30,35,5.304692426,,
1902,143,1454,899,223,101,42.771445,,
1902,150,3194,1758,310,135,34.78811849,,
1903,12,3475,1883,175,95,3.335052966,,
1903,132,3824,865,31,98,17.89803358,,
1903,125,2866,865,89,37,28.74496078,,
1903,147,941,1024,91,39,35.8352236,,
1903,6,2454,447,85,47,1.445178991,,
1903,103,2590,672,48,79,0.169329822,,
1903,137,1921,1101,383,143,30.84692284,,
1903,149,297,928,242,104,20.6486181,,
1903,131,2991,922,96,40,35.61502679,,
1903,4,2368,383,85,47,0.936935181,,
1903,141,1325,1073,203,94,20.03881374,,
1903,8,2506,631,76,68,2.050580747,,
1903,10,2671,649,87,56,1.158406305,,
1903,146,2365,1672,196,101,42.0269924,,
1903,15,3618,620,115,49,1.223768457,,
1903,153,3345,209,76,70,2.419613062,,
1903,152,936,1148,95,36,30.55979851,,
1903,148,1279,727,55,31,5.845136742,,
1903,142,2202,362,27,25,4.380662969,,
1903,7,2807,636,81,58,0.978084177,,
1903,9,2407,507,57,57,5.480691369,,
1903,140,2348,965,91,37,43.82846621,,
1903,5,2469,394,86,47,0.510814227,,
1903,151,2163,254,29,32,5.972727817,,
1903,143,1469,898,223,101,43.09441877,,
1903,150,3184,1761,311,136,33.92139442,,
1904,12,3474,1883,173,94,3.267710872,,
1904,132,3830,865,18,100,17.018053,,
1904,125,2876,864,88,37,28.82509122,,
1904,147,953,1023,88,38,35.83616927,,
1904,6,2454,448,85,47,1.715714141,,
1904,103,2590,672,48,79,0.113533504,,
1904,137,1931,1101,382,143,30.57938378,,
1904,149,303,927,242,104,20.26088952,,
1904,131,3004,922,96,40,35.92773774,,
1904,4,2368,384,85,47,1.25664636,,
1904,141,1332,1073,203,93,20.06240925,,
1904,8,2505,632,76,68,2.450422872,,
1904,10,2672,649,87,56,1.437200021,,
1904,146,2350,1672,196,101,42.38159436,,
1904,15,3618,621,116,49,1.499217112,,
1904,153,3346,209,76,70,2.530215452,,
1904,152,947,1147,94,36,30.81298926,,
1904,148,1281,721,50,36,7.757860087,,
1904,142,2204,363,24,25,4.722203921,,
1904,7,2807,636,81,59,0.834761849,,
1904,9,2407,506,56,56,5.142164406,,
1904,140,2363,966,92,37,43.88166574,,
1904,5,2469,394,86,48,0.429240425,,
1904,151,2163,253,30,31,5.542395281,,
1904,143,1483,897,224,100,42.89663596,,
1904,150,3170,1764,312,139,35.00346142,,
1905,12,3474,1883,173,95,2.72721023,,
1905,125,2886,865,88,37,28.89863925,,
1905,147,964,1022,89,38,35.34852676,,
1905,6,2453,448,84,47,1.959402484,,
1905,103,2589,672,48,79,0.54424042,,
1905,137,1943,1101,379,143,31.29244062,,
1905,149,308,927,243,105,19.38072484,,
1905,131,3016,921,96,40,35.75850636,,
1905,4,2368,384,85,47,1.069189095,,
1905,141,1339,1074,204,94,20.120981,,
1905,8,2505,632,76,68,2.131697688,,
1905,10,2672,649,87,55,1.212893001,,
1905,146,2335,1672,195,100,42.69717986,,
1905,15,3619,621,118,50,1.750201913,,
1905,153,3345,210,73,66,2.857231543,,
1905,152,957,1145,94,36,30.51875957,,
1905,148,1284,716,40,36,9.276608538,,
1905,142,2205,365,24,26,5.03397378,,
1905,7,2808,635,82,60,1.380114851,,
1905,9,2407,506,56,56,4.347447648,,
1905,140,2377,967,91,36,43.44686996,,
1905,5,2469,394,86,48,0.354754874,,
1905,151,2162,254,30,31,5.342588773,,
1905,143,1498,897,223,101,43.16360125,,
1905,150,3160,1766,309,138,34.03231694,,
1906,12,3474,1883,173,95,2.23539867,,
1906,125,2895,865,88,38,28.46271199,,
1906,147,976,1021,87,38,35.37145724,,
1906,6,2453,448,85,47,1.69806638,,
1906,103,2589,671,47,79,0.93902666,,
1906,137,1955,1101,383,143,31.9421841,,
1906,149,316,926,241,104,20.04136704,,
1906,131,3029,921,97,41,36.06609147,,
1906,4,2367,384,85,48,1.375801278,,
1906,141,1345,1074,203,93,19.6638809,,
1906,8,2505,631,76,68,2.312968611,,
1906,10,2671,649,87,55,1.486597334,,
1906,146,2320,1673,195,101,42.99146275,,
1906,15,3619,621,119,50,1.498045797,,
1906,153,3345,211,73,63,2.909658849,,
1906,152,967,1144,92,35,30.18816436,,
1906,148,1284,712,38,35,9.781537017,,
1906,142,2205,366,23,28,4.724195579,,
1906,7,2808,635,82,60,1.198746575,,
1906,9,2408,507,59,57,4.296754647,,
1906,140,2392,967,92,36,43.50768932,,
1906,5,2469,394,86,47,0.287289757,,
1906,151,2160,254,30,32,5.438310185,,
1906,143,1513,897,222,100,43.39443592,,
1906,150,3149,1769,311,138,33.73386135,,
1907,12,3474,1884,173,95,2.270518976,,
1907,125,2906,865,88,37,29.02333904,,
1907,147,989,1019,89,39,35.91856963,,
1907,6,2453,448,85,47,1.454679188,,
1907,103,2589,672,47,79,1.297980598,,
1907,137,1966,1102,381,143,32.07217659,,
1907,149,322,926,242,104,19.6561395,,
1907,131,3041,921,97,41,35.87061414,,
1907,4,2368,384,84,48,1.65464378,,
1907,141,1352,1074,203,94,19.72871007,,
1907,8,2505,631,76,68,1.994268426,,
1907,10,2671,649,87,56,1.257309809,,
1907,146,2306,1673,194,101,42.75413937,,
1907,15,3619,621,119,50,1.265277071,,
1907,153,3346,212,73,62,3.17445999,,
1907,152,978,1143,93,35,30.47267937,,
1907,148,1285,709,35,33,9.829419808,,
1907,7,2807,635,82,60,1.50853684,,
1907,9,2408,507,58,58,3.574371907,,
1907,140,2408,968,92,36,44.05516244,,
1907,5,2469,394,86,48,0.226684936,,
1907,151,2160,252,30,29,5.523990432,,
1907,143,1528,896,222,100,43.60762835,,
1907,150,3138,1772,310,139,33.47678092,,
1908,12,3475,1884,172,96,2.309329322,,
1908,125,2915,865,89,37,28.57823173,,
1908,147,1001,1018,89,37,35.87863156,,
1908,6,2453,448,85,47,1.229876514,,
1908,103,2589,672,47,79,1.142703348,,
1908,137,1976,1102,385,144,31.68153601,,
1908,149,328,926,243,104,19.30214765,,
1908,131,3053,921,96,42,35.69375437,,
1908,4,2368,384,85,48,1.427172585,,
1908,141,1359,1075,202,94,19.82665301,,
1908,8,2505,631,76,67,1.698584964,,
1908,10,2672,649,87,56,1.526198021,,
1908,154,1258,726,30,27,0,,
1908,146,2292,1674,195,101,42.54380551,,
1908,15,3618,621,119,50,1.531139136,,
1908,153,3346,212,72,61,2.660302312,,
1908,152,989,1142,93,36,30.72289915,,
1908,148,1284,706,36,30,9.860298901,,
1908,7,2807,635,81,60,1.309077511,,
1908,9,2408,507,60,59,2.918102492,,
1908,140,2422,969,92,37,43.5956352,,
1908,5,2469,394,86,48,0.172705492,,
1908,151,2159,250,31,27,5.713123567,,
1908,143,1543,896,223,100,43.77246903,,
1908,150,3125,1774,309,141,34.09701993,,
1909,12,3475,1884,172,95,1.871649983,,
1909,125,2925,864,88,38,28.67437534,,
1909,147,1013,1016,89,37,35.89276285,,
1909,6,2454,448,86,48,1.502916382,,
1909,103,2590,672,47,79,1.475119975,,
1909,137,1986,1102,384,142,31.31748897,,
1909,149,335,925,242,104,19.49254568,,
1909,131,3065,921,95,41,35.53505724,,
1909,4,2368,384,85,48,1.216073931,,
1909,141,1367,1075,202,92,20.36478935,,
1909,8,2506,631,77,68,1.905492092,,
1909,10,2672,649,87,56,1.29230271,,
1909,154,1256,726,36,26,5.810927227,,
1909,146,2277,1674,194,100,42.80548422,,
1909,15,3619,622,120,51,1.972052021,,
1909,153,3346,211,73,64,2.720592767,,
1909,152,1000,1141,93,35,30.94391495,,
1909,148,1284,703,36,29,9.798742227,,
1909,7,2808,634,82,61,1.800534284,,
1909,9,2411,508,64,60,3.841480585,,
1909,140,2438,969,92,37,44.11259841,,
1909,5,2469,394,86,47,0.125057488,,
1909,151,2158,247,31,26,6.3266799,,
1909,116,309,1437,148,76,25.42810523,,
1909,143,1559,896,222,101,44.38800023,,
1909,150,3113,1776,305,140,34.20429901,,
1910,12,3475,1884,174,95,1.478360898,,
1910,125,2935,865,88,37,28.76352459,,
1910,147,1026,1015,89,37,36.31593143,,
1910,6,2454,448,86,48,1.272833135,,
1910,103,2590,672,47,79,1.295058616,,
1910,137,1996,1102,383,143,30.98102788,,
1910,149,343,925,242,104,20.11287575,,
1910,131,3078,921,96,42,35.87287583,,
1910,4,2368,384,85,48,1.021766754,,
1910,141,1373,1075,203,92,19.89971624,,
1910,8,2506,631,77,68,1.614218073,,
1910,10,2672,649,87,56,1.077824261,,
1910,154,1253,725,38,25,9.206063164,,
1910,146,2263,1675,195,100,42.57526457,,
1910,15,3620,622,120,51,2.173695118,,
1910,153,3345,210,75,65,2.983248605,,
1910,152,1010,1141,93,35,30.5908848,,
1910,148,1284,702,36,30,8.773154574,,
1910,7,2808,634,83,61,1.567936438,,
1910,9,2410,507,63,59,3.854824045,,
1910,140,2453,970,93,37,44.11821043,,
1910,5,2469,394,86,48,0.083402003,,
1910,151,2157,244,30,24,6.881817715,,
1910,116,300,1437,148,76,25.6762955,,
1910,143,1574,895,221,101,44.47191146,,
1910,150,3102,1778,302,139,33.84011082,,
1911,12,3475,1883,174,94,1.60695966,,
1911,125,2945,865,88,38,28.82162525,,
1911,147,1038,1013,89,37,36.27588659,,
1911,6,2454,447,86,48,1.540827681,,
1911,103,2590,672,48,79,1.125520453,,
1911,137,2007,1103,383,145,31.17330419,,
1911,149,349,925,242,104,19.72014456,,
1911,131,3090,921,96,42,35.70550788,,
1911,4,2368,384,85,48,0.844353602,,
1911,141,1380,1075,204,93,19.95440754,,
1911,8,2506,631,77,68,1.347052139,,
1911,10,2672,649,86,55,0.882730783,,
1911,154,1253,721,35,25,11.81132221,,
1911,146,2248,1675,194,100,42.81986404,,
1911,15,3620,622,120,51,1.874069656,,
1911,153,3345,209,76,68,3.007304432,,
1911,152,1021,1139,93,36,30.89137659,,
1911,148,1284,701,35,32,7.829915994,,
1911,7,2808,634,82,61,1.350479476,,
1911,9,2411,507,65,60,3.671461456,,
1911,140,2468,970,92,37,44.10208195,,
1911,5,2469,394,86,48,0.047367528,,
1911,151,2157,242,30,25,6.823161058,,
1911,116,290,1437,148,75,26.37060485,,
1911,143,1590,895,222,101,44.99499341,,
1911,150,3092,1781,304,139,33.16252602,,
1912,12,3473,1884,174,95,2.325733772,,
1912,125,2956,865,89,38,29.35367704,,
1912,147,1050,1012,90,37,36.17066828,,
1912,6,2454,447,86,49,1.30597004,,
1912,103,2590,672,48,79,0.967273785,,
1912,137,2019,1103,385,145,31.80595513,,
1912,149,355,925,243,104,19.35893273,,
1912,131,3103,921,96,43,36.03356927,,
1912,4,2368,384,85,48,0.683671158,,
1912,141,1387,1075,202,93,20.00651168,,
1912,8,2506,631,77,68,1.103967494,,
1912,10,2673,649,86,55,1.185710775,,
1912,146,2233,1675,194,100,43.03707736,,
1912,15,3620,621,120,51,2.075096553,,
1912,153,3345,209,75,67,2.529377998,,
1912,152,1031,1137,94,36,30.66118103,,
1912,148,1275,702,52,36,10.8296208,,
1912,7,2808,634,82,61,1.148878597,,
1912,9,2411,507,64,59,3.028069059,,
1912,140,2483,971,93,37,44.09849447,,
1912,5,2469,394,86,48,0.016560801,,
1912,151,2156,241,29,30,6.478827082,,
1912,116,281,1438,147,75,26.53889397,,
1912,143,1605,895,222,100,44.9767632,,
1912,150,3082,1783,304,140,32.43975873,,
1913,12,3473,1884,173,95,1.916943884,,
1913,125,2966,865,89,38,29.35882567,,
1913,147,1062,1010,91,37,36.12595034,,
1913,6,2454,447,86,48,1.090486072,,
1913,103,2590,672,48,79,0.820794138,,
1913,137,2028,1102,383,144,30.97047371,,
1913,149,363,924,240,104,20.0172231,,
1913,131,3115,920,97,42,35.87560406,,
1913,4,2368,384,85,48,0.539336363,,
1913,141,1394,1075,203,93,20.05568613,,
1913,8,2506,631,77,69,0.884586807,,
1913,10,2673,649,86,56,0.985319313,,
1913,146,2219,1676,194,100,42.7662912,,
1913,15,3620,622,120,51,2.255410349,,
1913,153,3345,208,74,69,2.591029182,,
1913,152,1042,1135,94,37,30.95135786,,
1913,148,1272,702,54,37,10.66328808,,
1913,7,2808,634,82,60,0.963497678,,
1913,9,2410,506,62,59,3.123261507,,
1913,140,2498,971,93,37,44.07496994,,
1913,5,2469,394,86,48,-0.009423822,,
1913,151,2155,240,27,34,6.156353236,,
1913,116,271,1439,149,75,27.1534667,,
1913,143,1621,894,222,99,45.43653361,,
1913,150,3071,1787,305,141,32.51727205,,
1914,12,3473,1884,174,95,1.547125758,,
1914,125,2975,865,90,38,28.88071384,,
1914,147,1075,1008,92,39,36.55137596,,
1914,6,2454,447,86,49,0.894365809,,
1914,103,2590,671,48,80,1.165306262,,
1914,137,2039,1102,381,143,31.13613961,,
1914,149,369,925,241,105,19.67014209,,
1914,131,3128,920,99,42,36.19087669,,
1914,4,2368,384,85,49,0.410788204,,
1914,141,1401,1076,204,93,20.13572945,,
1914,8,2506,631,77,68,0.688245426,,
1914,10,2673,649,86,56,0.803359648,,
1914,146,2204,1675,193,99,42.9901288,,
1914,15,3620,622,120,51,1.936758799,,
1914,153,3345,209,73,68,2.646689973,,
1914,152,1052,1135,93,36,30.62691869,,
1914,148,1271,701,56,36,9.736099529,,
1914,7,2809,634,83,61,1.273402554,,
1914,9,2409,506,60,58,3.019070374,,
1914,140,2514,971,93,37,44.52865418,,
1914,5,2469,394,86,48,-0.030996349,,
1914,151,2154,239,26,36,5.856894393,,
1914,116,260,1439,149,75,28.1533162,,
1914,143,1636,894,221,99,45.34528167,,
1914,150,3059,1790,302,141,32.92361787,,
1915,12,3473,1884,175,95,1.215321258,,
1915,125,2986,865,90,38,29.39993263,,
1915,147,1087,1007,90,37,36.40043589,,
1915,6,2455,446,87,49,1.394725035,,
1915,103,2590,671,48,79,0.999917677,,
1915,137,2051,1102,382,144,31.76688459,,
1915,149,376,924,241,104,19.82476402,,
1915,131,3139,919,98,42,35.54271053,,
1915,4,2369,384,85,49,0.776326107,,
1915,141,1408,1076,203,92,20.17535337,,
1915,8,2506,631,77,68,0.51404842,,
1915,10,2673,649,86,56,0.639482585,,
1915,146,2189,1675,194,100,43.17296545,,
1915,15,3621,622,120,51,2.12096448,,
1915,153,3345,209,74,67,2.210212409,,
1915,152,1062,1133,92,37,30.43488583,,
1915,148,1270,701,57,37,8.680197175,,
1915,7,2808,634,82,60,1.556505532,,
1915,9,2409,505,61,58,2.930446168,,
1915,140,2529,972,93,37,44.47526122,,
1915,5,2469,393,86,48,0.43043647,,
1915,151,2153,238,26,39,5.581076875,,
1915,116,251,1439,148,75,28.08802417,,
1915,143,1652,894,221,99,45.72365301,,
1915,150,3049,1794,305,141,32.54295651,,
1916,12,3473,1884,175,95,0.920169523,,
1916,125,2995,865,89,38,28.91467601,,
1916,147,1099,1006,89,37,36.25476577,,
1916,6,2455,446,88,49,1.175546913,,
1916,103,2590,671,48,80,0.846989464,,
1916,137,2062,1103,385,144,31.88358667,,
1916,149,382,924,241,104,19.45227996,,
1916,131,3152,919,99,42,35.88773009,,
1916,4,2369,384,85,49,0.634238832,,
1916,141,1415,1076,203,92,20.21161142,,
1916,8,2507,631,77,68,0.839922507,,
1916,10,2673,649,86,57,0.493129832,,
1916,146,2174,1676,194,100,43.34931748,,
1916,15,3621,622,120,51,1.807546409,,
1916,153,3346,209,73,66,2.299935731,,
1916,152,1073,1131,93,37,30.74566156,,
1916,148,1270,700,57,36,7.712996346,,
1916,7,2808,634,81,60,1.334040649,,
1916,9,2411,505,65,58,3.335136001,,
1916,140,2543,972,93,38,43.92556768,,
1916,5,2469,393,86,48,0.373572219,,
1916,151,2152,238,25,41,5.130659743,,
1916,116,241,1440,148,75,28.50874732,,
1916,143,1668,893,221,99,46.06772521,,
1916,150,3040,1796,306,142,31.46478194,,
1917,12,3474,1884,176,96,1.138994122,,
1917,125,3006,865,89,37,29.4274244,,
1917,147,1113,1005,89,37,37.07080939,,
1917,6,2455,446,88,50,0.975086278,,
1917,103,2590,671,49,80,0.706726536,,
1917,137,2075,1103,385,146,32.92162355,,
1917,149,390,923,241,104,20.09975762,,
1917,131,3163,919,99,42,35.24715911,,
1917,4,2368,383,86,49,1.18357932,,
1917,141,1422,1076,204,92,20.24452269,,
1917,8,2507,631,78,68,0.663756811,,
1917,10,2673,649,86,57,0.363576615,,
1917,146,2159,1677,194,99,43.50313246,,
1917,15,3621,622,121,52,1.519028538,,
1917,153,3346,209,73,66,1.900506754,,
1917,152,1083,1130,93,36,30.47962217,,
1917,148,1269,700,58,36,6.834152988,,
1917,142,2213,379,26,31,4.624354042,,
1917,7,2808,633,82,61,1.607498563,,
1917,9,2412,505,67,58,3.230978526,,
1917,140,2559,972,93,37,44.37788371,,
1917,5,2469,393,86,48,0.320553211,,
1917,151,2151,237,26,44,4.920044094,,
1917,116,232,1441,149,73,28.39517809,,
1917,143,1684,892,221,100,46.36445357,,
1917,150,3029,1798,305,145,31.43520028,,
1918,12,3474,1884,177,96,0.868975268,,
1918,125,3016,865,89,38,29.41535712,,
1918,147,1126,1002,91,39,37.47639975,,
1918,6,2455,446,87,49,0.793219642,,
1918,103,2590,671,49,80,0.579113431,,
1918,137,2085,1103,386,146,32.42481955,,
1918,149,396,923,241,104,19.70279705,,
1918,131,3175,918,99,42,35.16358454,,
1918,4,2369,383,86,48,1.487440416,,
1918,141,1428,1076,203,92,19.79515162,,
1918,8,2508,631,77,68,0.985779384,,
1918,10,2673,648,87,57,0.728970603,,
1918,146,2144,1677,194,98,43.61990055,,
1918,15,3622,621,121,52,1.932978032,,
1918,153,3347,209,73,64,2.021800961,,
1918,152,1094,1129,93,37,30.72326202,,
1918,148,1269,698,58,38,6.521159442,,
1918,142,2215,380,26,30,4.938731376,,
1918,7,2809,633,82,62,1.855224026,,
1918,9,2413,504,67,58,3.337667749,,
1918,140,2574,972,93,38,44.30962077,,
1918,5,2469,393,86,48,0.271528546,,
1918,151,2151,236,26,44,4.533849905,,
1918,116,223,1441,150,73,28.24399297,,
1918,143,1700,893,221,98,46.61725031,,
1918,150,3019,1800,302,146,30.95661084,,
1919,12,3473,1884,178,96,1.10955418,,
1919,125,3026,865,90,38,29.40102818,,
1919,147,1138,1000,91,40,37.2723211,,
1919,6,2455,446,87,49,0.629569764,,
1919,103,2590,671,49,80,0.463950783,,
1919,137,2094,1103,387,147,31.48211153,,
1919,149,402,923,242,104,19.3383019,,
1919,131,3187,919,96,42,35.09243173,,
1919,4,2368,383,86,48,1.762338783,,
1919,141,1435,1076,202,93,19.86450395,,
1919,8,2507,631,76,68,1.283246616,,
1919,10,2673,648,86,57,0.587461059,,
1919,146,2129,1678,194,100,43.73446162,,
1919,15,3622,621,121,52,1.633666947,,
1919,153,3347,210,73,63,2.13589409,,
1919,152,1104,1127,94,39,30.5377842,,
1919,148,1266,697,64,41,6.806201509,,
1919,142,2216,381,27,29,4.830944295,,
1919,7,2809,632,82,61,2.077797498,,
1919,9,2414,504,70,58,3.239922568,,
